scenario,model,seed,steps,initial_population,carrying_capacity,birth_count,death_count,turnover_events,reproduction_opportunity_count,evaluated_birth_attempt_count,capacity_blocked_opportunity_count,capacity_blocked_fraction,final_population,mean_population,max_lineage_depth,mean_lineage_depth_alive,parent_offspring_agreement,parent_offspring_mutual_information,shuffled_lineage_mutual_information,shuffled_lineage_mutual_information_p95,lineage_mi_permutation_p_value,theta_parent_child_correlation,mutation_event_rate,transmitted_variant_rate,selection_gradient_birth_rate_bit1_minus_bit0,mean_birth_probability,mean_event_resource_score,mean_event_negativity,mean_event_chsh,final_p_one_alive,final_shannon_diversity_alive,mean_shannon_diversity_alive,theta_mean_alive,theta_std_alive,interaction_birth_covariance
basis_selection,classical,11,64,24,80,720,664,1384,4038,2103,1935,0.47919762258543835,80,73.56923076923077,19,11.8875,0.7138888888888889,0.006681732393356447,0.0009771734304654407,0.004273648436632084,0.014925373134328358,0.9857301731828786,0.0875,0.47619047619047616,0.1841768925976298,0.3370401188707281,0.0,0.0,1.5293316980115461,0.7,0.8812908992306927,0.88861799578539,2.563057597469456,0.47580916710542237,0.04768848980745323
basis_selection,classical,12,64,24,80,706,650,1356,4113,2047,2066,0.5023097495745198,80,74.50769230769231,16,10.3375,0.6883852691218131,0.011644648326714847,0.0010991858479544566,0.004400861302210545,0.004975124378109453,0.9845472750873228,0.0764872521246459,0.48148148148148145,0.16086632397574596,0.33842830051057626,0.0,0.0,1.5567595157432608,0.7875,0.7462343013654811,0.8838497175993499,2.3165265454714,0.3667426085320727,0.040528661235487685
basis_selection,classical,13,64,24,80,714,658,1372,4089,2058,2031,0.4966984592809978,80,74.26153846153846,14,9.4,0.6582633053221288,2.8276463794582422e-05,0.0008636953556826353,0.0028374069359327816,0.8855721393034826,0.9586790371554046,0.09243697478991597,0.5303030303030303,0.15333637412465456,0.34213480068476404,0.0,0.0,1.5466265579598455,0.7875,0.7462343013654811,0.8746629285875009,2.3220008073912357,0.2721371970718045,0.038189893361338254
basis_selection,classical,14,64,24,80,746,690,1436,4110,2452,1658,0.40340632603406323,80,75.07692307692308,17,10.675,0.6233243967828418,0.00692875829897421,0.0009294480366032287,0.004043621414926967,0.009950248756218905,0.9703476121154184,0.08981233243967829,0.4626865671641791,0.2004653804576852,0.30671649635036496,0.0,0.0,1.5870302422287983,0.7125,0.8654698974285928,0.9696491946771204,2.273361218884099,0.3810587038031632,0.0561577305367598
basis_selection,classical,15,64,24,80,721,665,1386,4108,2077,2031,0.4944011684518014,80,74.66153846153846,15,10.075,0.7212205270457698,0.004091704521253002,0.0011046363773919094,0.003355066918660857,0.05472636815920398,0.9745518688140271,0.07905686546463246,0.543859649122807,0.17338560463113928,0.341053359298929,0.0,0.0,1.5227299623071642,0.825,0.6690158350565577,0.8625546745674545,2.6429691500013894,0.18059351741424837,0.044923802701926314
basis_selection,classical,16,64,24,80,693,637,1330,4143,2290,1853,0.4472604392951967,80,74.76923076923077,17,10.5875,0.6565656565656566,0.005455497332955212,0.001088676901680956,0.004209315033449708,0.03482587064676617,0.9790520448720512,0.07503607503607504,0.5192307692307693,0.16323447395867896,0.32350306541153756,0.0,0.0,1.5449734278861502,0.7375,0.8304955225035798,0.9048631691877401,2.4256020819171615,0.23596866982832237,0.04211967421733141
basis_selection,classical,17,64,24,80,739,683,1422,4088,2132,1956,0.47847358121330724,80,74.63076923076923,15,8.2875,0.7266576454668471,0.018726055834252617,0.0009805931545901277,0.0034792736582688524,0.004975124378109453,0.9852273052847945,0.07036535859269283,0.5384615384615384,0.1834472049689441,0.33671232876712337,0.0,0.0,1.5395237072094212,0.85,0.6098403047164005,0.8785994133743797,2.492587422972359,0.3896134419196229,0.047070251913863694
basis_selection,classical,18,64,24,80,716,660,1376,4032,2187,1845,0.4575892857142857,80,73.41538461538461,18,13.6,0.7304469273743017,0.007479490132845077,0.0010301627478261654,0.0046714166571164735,0.01990049751243781,0.968937820300911,0.0782122905027933,0.375,0.16567242281527997,0.3509583333333334,0.0,0.0,1.5127549906679263,0.8375,0.6402569436810504,0.8122734786307164,2.678496575534493,0.24298770219686638,0.04414903982426306
basis_selection,classical,19,64,24,80,679,623,1302,4062,2045,2017,0.4965534219596258,80,73.3076923076923,18,9.625,0.7422680412371134,0.015485641450814488,0.0010088701119290665,0.003932167823323401,0.004975124378109453,0.9831897907619858,0.0662739322533137,0.4666666666666667,0.14488030136067387,0.3489481043820778,0.0,0.0,1.522718271219099,0.75,0.8112781244591328,0.8035611288516247,2.548766608026284,0.3977517416624472,0.03741853559342742
basis_selection,classical,20,64,24,80,731,675,1406,4124,2136,1988,0.48205625606207564,80,75.06153846153846,17,8.4625,0.7209302325581395,0.009203776141827987,0.0007962868679323467,0.0029356017547003312,0.004975124378109453,0.9874892386689117,0.08071135430916553,0.3898305084745763,0.17309574875185774,0.3406576139670224,0.0,0.0,1.5348994462281587,0.7875,0.7462343013654811,0.870610651003047,2.537449827153133,0.4991562869609232,0.04472718190037076
basis_selection,no_inheritance,11,64,24,80,719,663,1382,4085,2627,1458,0.35691554467564257,80,74.27692307692308,16,10.7375,0.48261474269819193,0.0010320315166434755,0.0011452260261720602,0.005225872584515151,0.3582089552238806,0.01694244663398014,0.0,0.0,0.2297647633615582,0.264821052631579,0.6272405728119423,0.31362028640597117,2.265460986993475,0.4625,0.9959386076315955,0.983739698414765,1.5980306314919317,0.7087324497692887,0.06768171460503469
basis_selection,no_inheritance,12,64,24,80,707,651,1358,4050,2689,1361,0.3360493827160494,80,73.55384615384615,13,8.8625,0.44413012729844414,0.0018242843324228868,0.0009478427589600591,0.003600066014646421,0.19900497512437812,-0.029527376939962147,0.0,0.0,0.22918113962722914,0.26362172839506176,0.6339148378749297,0.3169574189374649,2.275656485461814,0.3,0.8812908992306927,0.9820404729731844,1.4555015920439818,0.7468546489029556,0.05811888431641519
basis_selection,no_inheritance,13,64,24,80,698,642,1340,4053,2527,1526,0.3765112262521589,80,73.46153846153847,18,9.125,0.49140401146131807,0.0006714473372943473,0.0009573401688219539,0.003155089656663169,0.5024875621890548,0.015358111787902506,0.0,0.0,0.20474300605555534,0.27326770293609676,0.6381911929568803,0.31909559647844016,2.2813435291240824,0.475,0.99819587904281,0.9892395190752714,1.6471947579978494,0.6577742717482311,0.06284781176916343
basis_selection,no_inheritance,14,64,24,80,746,691,1437,4151,2611,1540,0.37099494097807756,79,75.70769230769231,15,9.784810126582279,0.46648793565683644,0.0007167102125411381,0.00091486307113278,0.003055642711528743,0.3582089552238806,0.01323804040129378,0.0,0.0,0.21027486831974038,0.2822900505902192,0.6236398895747173,0.31181994478735864,2.262610032431167,0.4936708860759494,0.9998844148717587,0.993305109101402,1.679757427988929,0.7063046716456067,0.059189529262162546
basis_selection,no_inheritance,15,64,24,80,673,617,1290,4134,2683,1451,0.35099177552007743,80,74.32307692307693,14,9.2625,0.4888558692421991,0.0015335759984264098,0.0011825826690132447,0.00457745941106624,0.2835820895522388,-0.06281262198008393,0.0,0.0,0.19885028562520563,0.2514906627963232,0.6354597659545795,0.31772988297728977,2.279005459421798,0.475,0.99819587904281,0.9682660122334291,1.5101547114180418,0.719927261472325,0.05610318715858602
basis_selection,no_inheritance,16,64,24,80,699,643,1342,4089,2769,1320,0.32281731474688186,80,74.03076923076924,12,8.1875,0.4592274678111588,0.0003076737348409941,0.0012616163504587626,0.0042888778889739534,0.6417910447761194,0.007022456826919809,0.0,0.0,0.2078238952584745,0.25834707752506725,0.6399261702484398,0.3199630851242199,2.2851731650243097,0.3,0.8812908992306927,0.9775071936225791,1.5492405069919057,0.7719494427140013,0.056511869882638774
basis_selection,no_inheritance,17,64,24,80,755,699,1454,4133,2711,1422,0.34406000483909993,80,75.56923076923077,14,9.0375,0.4503311258278146,0.0020505707999122977,0.0010067973447291639,0.004484614063024181,0.15920398009950248,0.016892006087395262,0.0,0.0,0.23667273945835732,0.2667669005564965,0.6280985482002424,0.3140492741001212,2.2739584710492458,0.45,0.9927744539878084,0.9895579779744753,1.6255098316641898,0.7012604645349637,0.06325276148043672
basis_selection,no_inheritance,18,64,24,80,709,653,1362,4094,2818,1276,0.31167562286272593,80,74.26153846153846,17,9.525,0.4837799717912553,0.001797419614479016,0.0009488016820628404,0.0035844225726106268,0.18407960199004975,0.02502938949568875,0.0,0.0,0.24985116366849386,0.25476033219345384,0.6357254370925679,0.31786271854628395,2.2799656097207612,0.5125,0.9995491108252484,0.9728240180788583,1.6404110367614422,0.6860430804618335,0.07194474070386464
basis_selection,no_inheritance,19,64,24,80,687,631,1318,4079,2529,1550,0.3799950968374602,80,73.6923076923077,15,10.35,0.4774381368267831,0.00013672481829087296,0.0009278329304330207,0.0029775585447606827,0.8258706467661692,-0.010861713237116755,0.0,0.0,0.21568156996916893,0.26937729835744056,0.6121228527743221,0.30606142638716105,2.2472067720450184,0.475,0.99819587904281,0.9876946371695854,1.581965147823834,0.709733901345805,0.06082499946959537
basis_selection,no_inheritance,20,64,24,80,721,665,1386,4106,2868,1238,0.30150998538723817,80,74.63076923076923,13,9.2875,0.46601941747572817,3.272240794570218e-05,0.0010107398516479083,0.003604105373610007,0.900497512437811,0.03428125008324187,0.0,0.0,0.22685031883519136,0.25868153921091086,0.6282633456102049,0.31413167280510246,2.2705978473908828,0.4125,0.9777945702913884,0.9818939606496071,1.54293461099667,0.6585623394132606,0.05949190105648915
resource_selection,quantum,11,64,24,80,716,660,1376,4223,1498,2725,0.6452758702344304,80,76.35384615384615,15,9.1375,0.5698324022346368,0.013213523771078067,0.0010334159681015592,0.0039643301136073434,0.004975124378109453,0.9839290018661357,0.08100558659217877,0.4827586206896552,0.01769860869879869,0.4683176955630644,0.6707423638016927,0.33537118190084636,2.317089237974366,0.625,0.9544340029249649,0.9826656079498499,1.8526143702921096,0.42583075122513536,0.007753734510600669
resource_selection,quantum,12,64,24,80,738,682,1420,4269,1540,2729,0.6392597798079176,80,77.4,16,8.275,0.55420054200542,0.00505594609372392,0.000725373976923487,0.00274938568287312,0.009950248756218905,0.9848880919203824,0.07046070460704607,0.5384615384615384,0.0038727355348919246,0.4836671501432922,0.738158723015609,0.3690793615078045,2.4344448388099993,0.4875,0.9995491108252484,0.9736641373901787,1.743442311987009,0.3437742514018231,-8.411817566607713e-05
resource_selection,quantum,13,64,24,80,738,682,1420,4260,1556,2704,0.6347417840375587,80,77.26153846153846,14,8.5875,0.5826558265582655,0.015292805626815752,0.0009784414527590202,0.003634150775396505,0.004975124378109453,0.9815270478993389,0.08401084010840108,0.45161290322580644,0.005346098204064065,0.4709312824381748,0.7017731017901784,0.3508865508950892,2.341911107634647,0.65,0.934068055375491,0.9807586816664173,1.6978923251883464,0.35285826024151096,0.009273292336176677
resource_selection,quantum,14,64,24,80,780,724,1504,4194,1706,2488,0.5932284215546018,80,76.8923076923077,14,10.0625,0.5820512820512821,0.006605107270696138,0.000899344426760022,0.0033608654407853264,0.004975124378109453,0.9833058271644253,0.0782051282051282,0.6229508196721312,-0.013597292416002493,0.45780900691522936,0.6402059070730375,0.32010295353651874,2.2378065208048725,0.675,0.9097361225311661,0.9102446014540978,2.053419335289065,0.27766720698878494,0.0047243729205084205
resource_selection,quantum,15,64,24,80,763,707,1470,4218,1635,2583,0.612375533428165,80,77.0,16,10.1875,0.6251638269986893,0.045679910017161166,0.0009082849553382968,0.003523895886203398,0.004975124378109453,0.9835008465953399,0.08781127129750983,0.47761194029850745,0.0026044290134561443,0.4794097529346214,0.7146536152963464,0.3573268076481732,2.3682037233269377,0.4125,0.9777945702913884,0.9949036029668766,1.2973077992109787,0.412196138574476,-0.0019670040632831687
resource_selection,quantum,16,64,24,80,759,703,1462,4238,1629,2609,0.6156205757432751,80,77.24615384615385,19,10.6125,0.5915678524374176,0.02326918020797597,0.0008358234327546282,0.0029969798221729793,0.004975124378109453,0.9809052369071616,0.0922266139657444,0.5142857142857142,0.017761699379652857,0.47617307383676527,0.719846078528794,0.359923039264397,2.404398575434652,0.5375,0.9959386076315955,0.9806372694848222,1.7222732286553672,0.4200690960192027,0.0035463093639626704
resource_selection,quantum,17,64,24,80,720,664,1384,4277,1441,2836,0.663081599251812,80,77.24615384615385,15,9.2,0.5430555555555555,0.005409158949992207,0.0010280187197643496,0.0035488609662595117,0.01990049751243781,0.9733418305282433,0.06944444444444445,0.52,0.006486917921299795,0.49367436694128325,0.7626834100011644,0.3813417050005822,2.461864682950345,0.5,1.0,0.9871197418357504,1.7019283154373959,0.28273934227449155,0.0038038064194795642
resource_selection,quantum,18,64,24,80,765,709,1474,4230,1620,2610,0.6170212765957447,80,77.21538461538462,20,11.9,0.5176470588235295,0.0006298703831876321,0.0010751018377665419,0.003738191469640725,0.4427860696517413,0.9787205503769892,0.06535947712418301,0.48,0.02597103082031721,0.495978975311337,0.7753805177331914,0.3876902588665957,2.4726579964768094,0.425,0.9837082626231857,0.9850275626091399,1.4359226994217436,0.28535092317148236,0.015602836879432628
resource_selection,quantum,19,64,24,80,725,669,1394,4279,1463,2816,0.6580976863753213,80,77.35384615384615,14,8.9875,0.5834482758620689,0.013543673920341746,0.0010286821414633158,0.004644655391905086,0.004975124378109453,0.9688030221982524,0.08413793103448276,0.5245901639344263,0.017083231155405054,0.4884128993198774,0.7472813663115784,0.3736406831557892,2.432778488436153,0.2625,0.8304955225035799,0.9569613269959448,1.2555091432120709,0.3289869142901569,0.004764814724497063
resource_selection,quantum,20,64,24,80,760,704,1464,4231,1592,2639,0.6237296147482865,80,77.15384615384616,15,8.9,0.5986842105263158,0.022051740373439613,0.0010229864469355361,0.004293568460053073,0.004975124378109453,0.989266496117348,0.08947368421052632,0.6470588235294118,0.025892740475257137,0.4734503949008338,0.6989484726870161,0.34947423634350805,2.3602763411903167,0.375,0.9544340029249649,0.9632287540479261,1.302275962113682,0.5053187172614553,0.009349456725664604
resource_selection,dephased,11,64,24,80,701,645,1346,4024,2423,1601,0.39786282306163023,80,73.06153846153846,16,9.575,0.724679029957204,0.14376657160856063,0.0010786747697987438,0.0035771887330124236,0.004975124378109453,0.9906974328771129,0.07845934379457917,0.4909090909090909,0.010932932948942986,0.2800000000000001,0.0,0.0,1.6127273188062885,0.3375,0.9224062617590723,0.9641297707431046,1.6753879758057941,0.8460388398449911,0.01217693836978131
resource_selection,dephased,12,64,24,80,695,639,1334,4087,2612,1475,0.3609004159530218,80,73.93846153846154,16,9.025,0.6086330935251798,0.029384663949013803,0.000987880832051228,0.0031022195851884878,0.004975124378109453,0.9909140339506441,0.07338129496402877,0.6078431372549019,0.03350707443727993,0.28001644237827267,0.0,0.0,1.6165144684805193,0.55,0.9927744539878084,0.983531965823065,1.9158533282535122,0.7636906442170194,0.01117198366408999
resource_selection,dephased,13,64,24,80,726,670,1396,4056,2644,1412,0.34812623274161736,80,73.93846153846154,17,11.3375,0.5867768595041323,0.0068428326242946196,0.0012319046705633859,0.005044686898240433,0.01990049751243781,0.985220950743784,0.07162534435261708,0.46153846153846156,0.01691744066074724,0.2794698224852072,0.0,0.0,1.5865562390364023,0.6875,0.8960382325345575,0.9377252376462756,2.1407083183590543,0.5805240375025368,0.017617263634559947
resource_selection,dephased,14,64,24,80,728,672,1400,4120,2607,1513,0.36723300970873785,80,74.95384615384616,16,10.0,0.6387362637362637,0.05237809731367546,0.0009039217203418332,0.0033058227996644895,0.004975124378109453,0.9886026441388437,0.08241758241758242,0.4166666666666667,0.013255737607067192,0.2803017475728156,0.0,0.0,1.6180385010624794,0.6375,0.9447388286467892,0.9740580772480177,2.0660247201640787,0.49382090374081117,0.01079178056367235
resource_selection,dephased,15,64,24,80,712,656,1368,4089,2709,1380,0.3374908290535583,80,74.23076923076923,14,9.2,0.6657303370786517,0.07516328398072973,0.0009010361765244311,0.0032943691048509527,0.004975124378109453,0.9914630227590695,0.07443820224719101,0.39622641509433965,0.01642222606789534,0.2797370506236244,0.0,0.0,1.6153595065191713,0.75,0.8112781244591328,0.9742256311281268,2.010833069799071,0.7442401546747375,0.014079731596817958
resource_selection,dephased,16,64,24,80,690,634,1324,4233,2411,1822,0.4304275927238365,80,76.1076923076923,15,9.9375,0.6,0.02395160419546169,0.0011348918960534325,0.0038266309002233483,0.004975124378109453,0.9921086026400259,0.06231884057971015,0.5116279069767442,-0.0008866799295589867,0.2801825655563431,0.0,0.0,1.5961988949020787,0.725,0.8485481782946158,0.9664043293087567,2.101475982754862,0.40612151201905533,0.0005317471997465798
resource_selection,dephased,17,64,24,80,767,711,1478,4106,2682,1424,0.3468095470043838,80,75.33846153846154,18,12.2875,0.5697522816166884,0.013942197746120225,0.0007287175065903814,0.002604737360437761,0.004975124378109453,0.9883006245872845,0.06258148631029987,0.5416666666666666,0.022145468356834258,0.2802454943984414,0.0,0.0,1.6419019422634717,0.5,1.0,0.9938003103568808,1.6116044849837325,0.6474753482464892,0.011056017010497975
resource_selection,dephased,18,64,24,80,718,662,1380,4133,2650,1483,0.3588192596177111,80,75.0,16,9.8375,0.7005571030640668,0.08178328865335419,0.0011415614149206746,0.004631363373495973,0.004975124378109453,0.9938549331039904,0.08356545961002786,0.5166666666666667,0.007314645586769253,0.2803007984514881,0.0,0.0,1.7164896355699744,0.3125,0.8960382325345575,0.9105559889355888,1.0808785692580551,0.7409165295362252,0.007881012234797155
resource_selection,dephased,19,64,24,80,692,642,1334,4125,2466,1659,0.4021818181818182,74,74.47692307692307,14,7.662162162162162,0.6083815028901735,0.026223557796367668,0.0009145887727192972,0.0036175781385816737,0.004975124378109453,0.9893695446199366,0.09826589595375723,0.5294117647058824,0.03236687549036549,0.28007330909090916,0.0,0.0,1.6076259123016143,0.527027027027027,0.9978913098356863,0.9776449132705113,1.8741923775308997,0.9175734185735304,0.010300650137741051
resource_selection,dephased,20,64,24,80,708,652,1360,4202,2468,1734,0.41266063779152784,80,75.9076923076923,14,9.475,0.5663841807909604,0.013662597082273957,0.000859094553628206,0.003238936366650804,0.004975124378109453,0.9897179832737144,0.07203389830508475,0.45098039215686275,0.03448899605342681,0.2798800571156592,0.0,0.0,1.6618808500919569,0.5125,0.9995491108252484,0.9772292523542843,1.7508568213840252,0.538678509957831,0.013690473089014296
